"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
6.16307e-03,-1.25091e-02,0.00000e+00,2.93442e-03,2.20000e+01,0.00000e+00,0.00000e+00
5.41578e-02,-1.40931e-02,-1.01101e-20,1.00396e-03,2.25000e+01,0.00000e+00,0.00000e+00
3.23326e+00,-8.05047e-03,0.00000e+00,4.23798e-03,2.25000e+01,2.00000e+00,0.00000e+00
3.25691e+00,-1.26186e-03,1.53388e-20,-1.05442e-02,2.19000e+01,2.00000e+00,0.00000e+00
3.26730e+00,-1.13374e-03,1.75550e-22,3.64640e-04,2.14000e+01,2.00000e+00,0.00000e+00
3.28935e+00,-4.27792e-03,-1.94350e-20,5.81619e-02,2.08000e+01,2.00000e+00,0.00000e+00
3.30155e+00,-1.01125e-03,-1.49458e-20,7.81930e-02,2.03000e+01,2.00000e+00,0.00000e+00
3.29930e+00,7.43998e-03,-3.05285e-19,2.64417e-01,1.97000e+01,2.00000e+00,0.00000e+00
3.23524e+00,9.00565e-03,-1.71706e-19,4.75861e-01,1.92000e+01,2.00000e+00,0.00000e+00
3.21052e+00,1.90465e-03,0.00000e+00,5.81253e-01,1.86000e+01,2.00000e+00,0.00000e+00
3.19181e+00,4.26806e-04,0.00000e+00,6.27733e-01,1.81000e+01,2.00000e+00,0.00000e+00
3.20023e+00,7.43009e-03,-1.39782e-18,6.86463e-01,1.75000e+01,2.00000e+00,0.00000e+00
3.09316e+00,3.36453e-02,0.00000e+00,9.21834e-01,1.70000e+01,2.00000e+00,0.00000e+00
2.81391e+00,4.40150e-02,1.25298e-18,1.84333e+00,1.64000e+01,2.00000e+00,0.00000e+00
2.53411e+00,1.07372e-02,-1.96617e-18,2.59614e+00,1.59000e+01,2.00000e+00,0.00000e+00
2.62428e+00,-3.19084e-02,-3.63112e-18,2.42827e+00,1.53000e+01,2.00000e+00,0.00000e+00
2.81760e+00,-2.68251e-02,-4.82871e-19,1.91265e+00,1.48000e+01,2.00000e+00,0.00000e+00
2.97622e+00,-9.57039e-03,1.51222e-18,1.47882e+00,1.42000e+01,2.00000e+00,0.00000e+00
3.02154e+00,-6.27201e-03,0.00000e+00,1.26531e+00,1.37000e+01,2.00000e+00,0.00000e+00
3.07753e+00,-7.24229e-03,-1.39649e-18,1.07007e+00,1.31000e+01,2.00000e+00,0.00000e+00
3.11099e+00,-1.80584e-03,-4.90706e-19,9.66841e-01,1.26000e+01,2.00000e+00,0.00000e+00
3.08213e+00,1.22401e-02,6.15378e-19,1.17161e+00,1.20000e+01,2.00000e+00,0.00000e+00
2.97597e+00,1.02723e-02,1.21412e-18,1.45374e+00,1.15000e+01,2.00000e+00,0.00000e+00
2.94727e+00,1.98604e-03,0.00000e+00,1.62239e+00,1.09000e+01,2.00000e+00,0.00000e+00
2.93275e+00,-5.10627e-03,9.06042e-19,1.68829e+00,1.04000e+01,2.00000e+00,0.00000e+00
3.03109e+00,-1.30446e-02,-9.42447e-19,1.44272e+00,9.80000e+00,2.00000e+00,0.00000e+00
3.08236e+00,-4.35004e-03,1.00115e-18,1.24506e+00,9.30000e+00,2.00000e+00,0.00000e+00
3.10218e+00,-1.35204e-03,0.00000e+00,1.20010e+00,8.70000e+00,2.00000e+00,0.00000e+00
3.11146e+00,-3.36151e-03,0.00000e+00,1.17739e+00,8.20000e+00,2.00000e+00,0.00000e+00
3.14759e+00,-6.11544e-04,6.62199e-19,1.15501e+00,7.60000e+00,2.00000e+00,0.00000e+00
3.12146e+00,1.86487e-02,0.00000e+00,1.25984e+00,7.10000e+00,2.00000e+00,0.00000e+00
2.90977e+00,3.85944e-02,-1.79437e-19,1.98248e+00,6.50000e+00,2.00000e+00,0.00000e+00
2.65698e+00,4.30768e-03,-1.56319e-18,2.63537e+00,6.00000e+00,2.00000e+00,0.00000e+00
2.77648e+00,-1.77746e-02,4.87512e-18,2.29465e+00,5.40000e+00,2.00000e+00,0.00000e+00
2.90881e+00,-1.69493e-02,0.00000e+00,1.86343e+00,4.90000e+00,2.00000e+00,0.00000e+00
2.99885e+00,-2.33520e-03,1.05123e-20,1.63314e+00,4.30000e+00,2.00000e+00,0.00000e+00
3.01797e+00,-1.53545e-03,0.00000e+00,1.59762e+00,3.80000e+00,2.00000e+00,0.00000e+00
2.98402e+00,1.19771e-02,-9.82993e-19,1.72252e+00,3.20000e+00,2.00000e+00,0.00000e+00
2.87024e+00,2.56111e-02,1.27917e-18,2.05461e+00,2.70000e+00,2.00000e+00,0.00000e+00
2.46277e+00,5.13975e-02,-2.09745e-18,3.01521e+00,2.10000e+00,2.00000e+00,0.00000e+00
1.94934e+00,9.92848e-02,-5.76711e-18,4.14007e+00,1.60000e+00,2.00000e+00,0.00000e+00
1.17226e+00,5.60966e-02,-7.19074e-18,5.25663e+00,1.00000e+00,2.00000e+00,0.00000e+00
6.89689e-01,4.98467e-02,0.00000e+00,5.72275e+00,5.00000e-01,2.00000e+00,0.00000e+00
5.14014e-01,4.02954e-03,-3.63368e-17,5.83287e+00,0.00000e+00,2.00000e+00,0.00000e+00
4.73508e-01,1.18646e-02,0.00000e+00,6.77891e+00,0.00000e+00,0.00000e+00,1.00000e+00
1.38457e-01,1.53161e-01,0.00000e+00,6.88326e+00,5.00000e-01,0.00000e+00,1.00000e+00
3.40604e-02,3.59712e-01,0.00000e+00,6.40595e+00,5.00000e-01,5.00000e-01,1.00000e+00
1.11926e-02,-1.41548e-01,-1.92061e-17,6.18263e+00,1.00000e+00,5.00000e-01,1.00000e+00
-2.89749e-01,-3.11184e-02,-3.90893e-17,6.21012e+00,1.00000e+00,8.50000e-01,1.00000e+00
-6.72029e-01,2.46616e-03,0.00000e+00,4.94061e+00,1.00000e+00,1.00000e+00,1.00000e+00
-9.43479e-02,1.26907e-01,0.00000e+00,3.80148e+00,1.10000e+00,1.00000e+00,1.00000e+00
3.31590e-02,-5.14435e-02,-9.71139e-17,3.92339e+00,1.10000e+00,0.00000e+00,1.00000e+00
2.55800e-02,7.30705e-02,0.00000e+00,3.92021e+00,1.60000e+00,0.00000e+00,1.00000e+00
1.66300e-01,2.26506e-01,0.00000e+00,3.81203e+00,1.60000e+00,5.00000e-01,1.00000e+00
6.90124e-02,8.77806e-02,-1.83877e-17,3.78436e+00,2.10000e+00,5.00000e-01,1.00000e+00
-7.86258e-01,1.51842e-01,0.00000e+00,3.52704e+00,2.10000e+00,8.50000e-01,1.00000e+00
-1.16500e+00,-2.47879e-02,0.00000e+00,2.67796e+00,2.10000e+00,1.00000e+00,1.00000e+00
-2.01911e-01,-1.37680e-01,-7.10215e-18,1.92769e+00,2.20000e+00,1.00000e+00,1.00000e+00
2.36774e-02,-3.19567e-02,4.53966e-17,1.90038e+00,2.20000e+00,0.00000e+00,1.00000e+00
3.91386e-02,4.53939e-02,-2.55507e-17,1.89955e+00,2.70000e+00,0.00000e+00,1.00000e+00
1.26438e-01,1.29539e-01,6.19029e-18,1.85839e+00,2.70000e+00,5.00000e-01,1.00000e+00
7.01858e-02,6.92289e-02,0.00000e+00,1.85601e+00,3.20000e+00,5.00000e-01,1.00000e+00
-4.15195e-01,9.00261e-02,8.60902e-18,1.78614e+00,3.20000e+00,8.50000e-01,1.00000e+00
-5.68101e-01,5.74177e-02,0.00000e+00,1.62143e+00,3.20000e+00,1.00000e+00,1.00000e+00
-8.18030e-02,1.79173e-01,0.00000e+00,1.49780e+00,3.30000e+00,1.00000e+00,1.00000e+00
-6.64104e-03,-4.58773e-02,0.00000e+00,1.53508e+00,3.30000e+00,0.00000e+00,1.00000e+00
5.45395e-02,3.19942e-02,2.07499e-17,1.52909e+00,3.80000e+00,0.00000e+00,1.00000e+00
-1.25338e-01,6.06893e-03,-4.62326e-17,1.56107e+00,3.80000e+00,5.00000e-01,1.00000e+00
3.99740e-02,1.01749e-01,-9.24696e-18,1.65990e+00,4.30000e+00,5.00000e-01,1.00000e+00
5.95591e-01,3.94097e-01,2.92260e-18,7.17924e-01,4.30000e+00,8.50000e-01,1.00000e+00
1.54467e-01,2.97583e-01,-1.92034e-18,3.58343e-01,4.30000e+00,1.00000e+00,1.00000e+00
