"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-2.16758e-01,3.52433e-01,1.93483e-17,-2.53275e-02,7.70000e+00,1.00000e+00,1.00000e+00
1.15109e-02,-1.46606e-02,-3.02690e-17,2.10053e-01,7.70000e+00,0.00000e+00,1.00000e+00
-2.19735e-03,1.71823e-02,0.00000e+00,2.10081e-01,8.20000e+00,0.00000e+00,1.00000e+00
1.55708e-01,-2.31308e-02,-2.04951e-19,1.69173e-01,8.20000e+00,5.00000e-01,1.00000e+00
1.60593e-01,6.56405e-02,-7.57149e-19,1.55735e-01,8.70000e+00,5.00000e-01,1.00000e+00
-4.38937e-01,1.29355e-01,0.00000e+00,1.66599e-01,8.70000e+00,8.50000e-01,1.00000e+00
-6.58163e-01,-1.90130e-02,-1.79487e-19,1.57397e-01,8.70000e+00,1.00000e+00,1.00000e+00
-1.99287e-01,-8.44955e-02,-1.79487e-19,5.03345e-02,8.80000e+00,1.00000e+00,1.00000e+00
1.12868e-02,-8.48550e-03,-1.29544e-18,1.45159e-02,8.80000e+00,0.00000e+00,1.00000e+00
-8.67192e-04,2.07740e-02,0.00000e+00,1.46231e-02,9.30000e+00,0.00000e+00,1.00000e+00
